Mean_NDSM,SCI_NM,CMMN_NM,CON_DEC,Specie,names,min,max,avg,std,ske,kur,p05,p25,p50,p75,p90,c00,int_min,int_max,int_avg,int_std,int_ske,int_kur,int_p05,int_p25,int_p50,int_p75,int_p90
1138.180124,Tsuga canadensis,Eastern Hemlock,0,,1,1.38,17.85,10.52,3.79,0.02,2.06,4.55,7.65,10.32,13.53,15.7,1116,2546,32767,15761,9085.38,0.23,1.9,3350,7102,15544,22813,27872
1257.813559,Platanus occidentalis,,1,4,4712,1.37,17.86,11.59,2.79,-0.75,4.67,7.29,9.84,12.2,13.1,14.45,59,2546,16482,4218,2326.86,3.61,17.86,2546,2948,3484,4690,5682
877.1,Cercis canadensis,Eastern redbud,1,5,4720,1.44,17.6,6.67,3.3,0.98,3.85,2.02,4.32,6.46,7.9,11.82,1008,0,29480,12425,7880.74,0.18,1.46,3082,4288,11524,19845,22646
773.5,Quercus rubra,Red oak,1,2,4729,4.65,15.57,7.03,3.04,1.78,5.37,4.68,5.13,6.07,7.39,9.79,13,2814,5092,3525,744.85,0.84,2.27,2814,2948,3216,4020,4502
810.1353383,Taxodium ascendens,Pond cypress,0,6,4732,1.53,10.66,6.74,2.07,-0.77,2.98,2.2,5.54,7.25,8.25,8.97,312,2680,32573,12598,8658.67,0.53,1.82,3216,4690,9313,20234,26117
1154.013158,Taxodium distichum,Bald cypress,0,6,4733,1.55,15.22,10.24,4.06,-0.92,2.85,1.67,8,11.14,13.8,14.42,127,2546,24924,5179,3523.6,3.24,14.82,2854,3417,4020,5494,8147
427.5,Juniperus virginiana,Eastern red-cedar,0,10,4736,1.68,5.7,4.1,1.19,-0.76,2.04,2,3.12,4.65,5.03,5.24,63,3752,32767,14458,6973.1,0.63,3.17,5092,8911,14740,17219,23423
583.804878,Juniperus virginiana,Eastern red-cedar,0,10,4738,2.42,8.58,5.19,1.27,-0.39,3.06,2.92,4.64,5.57,5.92,6.1,68,2546,28274,15790,6731.15,-0.27,2.17,4114,10753,16884,20703,24214
683.4234234,Taxodium distichum,Bald cypress,0,6,4739,1.42,10.4,6.2,2.41,-0.25,1.9,2.36,4.04,6.8,8,9.2,231,2948,32767,15403,8552.22,0,1.63,3618,6633,16348,22421,26934
1377.684,Acer platanoides,Norway maple,1,1,4748,1.42,21.36,11.97,4.81,-0.03,1.71,5.14,6.85,11.97,16.14,17.89,516,2546,32767,8635,8307.15,2.04,6.05,2948,3718,5226,9380,20435
570.4705882,Acer platanoides,Norway maple,1,1,4758,3.37,7.49,5.26,1.03,0.14,2.87,3.8,4.68,5.38,5.62,6.29,15,2814,5226,3913,758.36,0.22,2.16,2814,3618,3752,4355,4958
584.5384615,Quercus rubra,Red oak,1,2,4766,1.4,8.22,4.79,2.75,-0.12,1.34,1.41,2.12,5.53,6.42,8.02,8,3484,32767,10398,11613.3,1.17,2.39,3531,3718,4288,10762,27301
504.5058824,Cercis species,Redbud,1,5,4772,1.45,7.09,4.63,1.48,-0.58,2.6,1.64,4.05,4.81,5.75,6.43,130,2814,32767,5164,4262.13,4.96,29.12,3142,3618,4154,4690,6177
1147.660714,Quercus rubra,Red oak,1,2,4777,1.82,17.68,7.64,4.6,0.8,2,3.6,3.94,5.12,12,15.29,366,2680,24656,11400,7913.96,0.18,1.21,2948,3651,7839,19564,21440
517.4042553,Cercis canadensis,Eastern redbud,1,5,4783,1.6,13.64,4.4,1.9,1.34,7.33,2.11,2.8,4.28,5.51,6.58,90,4154,31304,15608,8026.34,0.18,1.64,5226,7705,15544,22421,26299
1338.52,Pinus taeda,Loblolly Pine,0,7,4784,7.4,18.84,12.77,3.28,0.08,1.98,7.74,10.71,12.43,15.36,17.55,44,2814,15410,5244,3071.02,1.93,5.49,3122,3584,4154,4589,10439
881.552381,Pinus taeda,Loblolly Pine,0,7,4785,2.14,13.13,7.83,2.85,0.33,2.02,3.44,5.61,7.13,10.43,12.13,601,0,27202,13288,6326.3,0.05,1.92,3886,7504,13668,18492,21574
1176.867089,Pinus strobus,White pine,0,7,4786,2.17,17.48,10.26,3.78,0.03,2.16,3.87,7.15,10.65,12.71,15.89,939,0,28944,11748,6462.84,0.64,2.49,3484,6298,10318,16281,21601
1188.056604,Pinus strobus,White pine,0,7,4787,1.4,17.77,10.19,4.79,-0.01,1.57,3.01,5.86,10.56,15.17,16.47,642,2546,29480,14175,7536.04,0.23,1.84,4020,7102,13936,20100,24924
642.2352941,Cercis species,Redbud,1,5,4789,2.46,10.62,5.43,2.52,1.31,2.99,3.08,4.08,4.37,4.81,10.34,92,2546,13266,5568,2197.93,1.61,5.5,3424,4154,5092,6264,8549
1554.039474,Taxodium distichum,Bald cypress,0,6,4791,1.37,18.05,13.39,4.42,-1.41,4.48,1.51,11.4,14.63,17.01,17.38,166,2814,16482,5868,2496.55,1.6,6.23,3115,4053,5293,6700,8844
818.5625,Platanus species,Plane tree,1,4,4793,4.46,11.82,8.67,2.84,-0.73,1.58,4.51,4.76,10.27,10.33,10.45,13,3752,12060,6741,3153.69,0.68,1.73,3752,4556,5092,9514,11631
357.2903226,Tsuga canadensis,Hemlock,0,,2,1.37,4.27,3.21,0.69,-0.49,2.56,2.09,2.71,3.25,3.78,4.06,74,4556,32767,22960,9100.9,-0.63,2.08,6157,16582,24959,32256,32767
795.4485294,Taxodium distichum,Bald cypress,0,6,4800,1.45,16.47,6.91,3.46,0.53,2.81,1.95,4.1,7.12,9.09,11.74,165,2680,32767,7600,6614.56,2.42,8.18,2948,3886,5628,7638,15517
1301.362162,Taxodium distichum,Bald cypress,0,6,4802,1.37,21.86,10.95,5.09,0.07,1.91,3.09,6.81,10.11,15.44,17.75,628,2546,29078,11111,6006.58,0.63,2.58,3752,5896,9849,15142,19966
676.2767857,Taxodium distichum,Bald cypress,0,6,4804,1.51,11.56,7.64,2.44,-0.63,2.77,3.3,7.2,7.91,9.03,10.78,282,3082,32767,19721,10316.1,-0.11,1.54,4027,9547,20636,30035,32767
515.3589744,Juniperus virginiana,Eastern redcedar,0,10,4808,1.75,5.9,4.89,0.52,-1.62,10.22,4.08,4.63,4.92,5.2,5.52,173,3484,32573,21967,6901.62,-1.39,4.05,5065,21152,23690,26264,28113
712.1458333,Acer platanoides,Norway maple,1,1,4810,1.37,14,9.69,3.43,-0.56,2.3,2.75,6.98,9.8,12.96,13.22,155,2546,32767,13937,11727.1,0.56,1.6,2814,3618,7638,27349,32573
1158.508039,Pinus strobus,White pine,0,7,4814,1.37,23.88,10.85,5.96,0.22,1.98,1.87,7.19,10.25,16.15,19.38,2047,0,32767,15546,9219.32,0.38,1.95,3618,6968,14740,22914,28810
743.1212121,Ilex opaca,American Holly,0,8,4815,1.61,11.24,6.4,2,-0.02,2.21,3.6,4.59,6.36,8.13,9.06,151,2948,29346,17193,7361.61,-0.18,1.93,4690,10787,17554,23249,26666
764.2040816,Ilex opaca,American Holly,0,8,4818,1.4,12.79,5.84,2.97,0.48,2.19,2.09,3.18,5.3,8.16,10.22,438,2546,29480,12185,7193.19,0.47,2.12,3216,5494,11055,18090,22552
895.6350365,Ulmus parvifolia,Chinese elm,1,3,4820,1.4,11.92,8.76,2.93,-1.21,3.54,1.76,8.21,9.04,11.36,11.5,335,2680,32767,17963,11088.4,0.02,1.36,3578,6365,17286,28766,32767
750.4874372,Taxodium distichum,Bald cypress,0,6,4833,1.88,13.42,5.73,2.66,0.96,3.01,2.77,3.88,4.45,7.99,9.45,692,2546,32767,14033,7934.69,0.4,1.94,3618,7236,11993,21152,25728
1558.557895,Taxodium distichum,Bald cypress,0,6,4839,1.37,22.9,10.49,4.75,0.76,2.84,4.36,7.33,9.13,13.53,18.18,443,2546,29480,10023,7833.83,0.98,2.65,2814,3618,6432,15075,23182
2284.867647,Quercus rubra,Red oak,1,2,4840,1.51,30.81,20.7,6.44,-1.1,3.65,5.59,18.14,22.33,25.19,27.16,1071,2278,13936,4377,1734.58,1.74,6.45,2680,3216,3752,4958,6834
750.8113208,Ulmus parvifolia,Chinese elm,1,3,4843,1.52,12.87,7.3,2.81,-0.35,1.98,2.45,4.73,7.52,9.65,10.39,161,2680,32767,6601,5633.08,3.22,13.33,2948,3886,4958,6700,9782
1569.290043,Acer platanoides,Norway maple,1,1,4846,1.38,28.33,10.86,7.92,0.84,2.55,2.09,3.97,9.34,14.55,25.56,678,2546,32767,8163,5959.77,1.74,5.49,3082,4154,6030,9447,17688
1396.618644,Cercis species,Redbud,1,5,4864,1.37,23.02,9.22,4.72,0.03,2.04,2.49,4.36,10.21,13.01,15,967,2680,29480,11659,7199.26,0.51,2.16,3082,4690,10720,17018,22110
558.44,Ilex opaca,American Holly,0,8,4875,2.58,7.06,4.88,0.98,0.68,2.77,3.75,4.23,4.65,5.41,6.49,110,3484,29480,17024,7613.31,-0.18,1.94,4214,11457,17621,23282,26813
814.375,Acer platanoides,Norway maple,1,1,4884,3.61,11.95,7.35,2.55,0.19,1.54,3.94,5,6.99,9.91,10.69,102,2546,8844,4208,1418.78,1.45,4.66,2814,3216,3752,4924,6017
1760.061475,Quercus rubra,Red oak,1,2,4891,1.37,29.62,11.18,7.57,0.63,2.35,1.87,4.41,8.45,16.25,22.95,1335,0,32767,8222,5797.12,1.93,7.07,3082,4154,6432,9916,16080
1127.263158,Quercus rubra,Red oak,1,2,4895,1.37,15.99,10.4,3.75,-0.45,2.38,3.65,8.04,10.72,13.65,14.98,1287,2814,32767,18076,8375.83,-0.27,1.76,4556,10452,19883,25008,28140
1489.571429,Quercus rubra,Red oak,1,2,4898,9.64,18.65,13.97,3.16,0.22,1.74,9.96,11.9,13.57,15.15,18.44,9,2412,4020,3156,506.33,0.21,1.88,2519,2814,3082,3484,3698
1080.005464,Acer platanoides,Norway maple,1,1,4905,1.47,16.71,8.2,3.87,0.56,2.13,3.14,5.4,6.83,11.8,14.36,550,2546,29480,8051,6459.42,1.73,5.26,2948,3752,5226,9916,18117
1261.406504,Quercus rubra,Red oak,1,2,4913,1.37,19.76,10.27,5.86,-0.25,1.65,1.41,4.1,11.91,14.86,17.33,116,2680,32767,7240,7335.19,2.18,6.55,2948,3484,4154,5829,20837
575.04,Taxodium distichum,Bald cypress,0,6,4920,2.56,8.54,4.92,1.76,0.64,2.5,2.64,3.43,4.67,5.68,7.7,31,3082,5762,3947,728.91,1.04,3.47,3082,3417,3886,4221,5092
935.2325581,Pinus taeda,Loblolly Pine,0,7,4927,2.44,11.17,8.58,1.69,-1.01,3.83,5.46,7.93,8.86,9.81,10.58,119,2680,5762,3791,635.58,0.82,3.8,2948,3350,3752,4154,4449
371.4814815,Pinus taeda,Loblolly Pine,0,7,4934,1.41,4.59,3.62,0.65,-0.51,3.71,2.53,3.26,3.58,4.25,4.51,130,2948,12730,4144,1057.31,4.51,34.81,3216,3618,4020,4388,5092
1201.724458,Acer platanoides,Norway maple,1,1,4938,1.59,18.47,10.4,5.35,-0.06,1.5,2.78,4.94,10.86,15.39,17.23,663,0,32767,14632,9170.23,0.17,1.48,3363,5226,13802,23316,27470
872.3421053,Cercis canadensis,Eastern redbud,1,5,4943,1.38,14.51,8.27,4.52,-0.29,1.4,1.61,3.38,10.24,12.23,13.18,282,2680,32767,7952,8074.74,1.91,5.18,3082,3651,4422,6164,23839
470.4857143,Cedrus deodora,Deodar cedar,0,9,4948,1.38,8.58,3.33,2.32,1.44,3.25,1.57,2,2.3,2.79,8,86,2814,15008,5016,2136.35,2.29,9.11,2948,3752,4556,5494,7035
497.7222222,Taxodium distichum,Bald cypress,0,6,4958,2.61,6.41,4.82,1.1,-0.42,2.16,2.73,4.26,5.1,5.6,6.19,33,3082,6298,4036,731.47,0.94,3.93,3162,3484,4020,4422,4931
1315.451613,Pinus strobus,White pine,0,7,4959,1.39,20.51,11.69,5,-0.46,2.11,2.45,7.53,13.05,15.45,17.65,433,2680,28408,11270,5938.25,0.6,2.46,3886,6298,10050,15410,20073
1174.768421,Platanus occidentalis,American sycamore,1,4,4961,3.6,15.75,10.69,3.78,-0.33,1.74,4.12,7.79,11.02,14.46,14.91,198,2948,29346,13486,8004.24,0.3,1.68,3598,5628,12462,21152,24066
384.5333333,Taxodium distichum,Bald cypress,0,6,4962,2.54,5.05,3.76,0.77,-0.06,2.1,2.55,3.36,3.87,4.24,4.68,15,3484,7772,5199,1336.36,0.62,2.25,3672,4154,4824,5762,7156
404.5,Taxodium distichum,Bald cypress,0,6,4963,2.34,4.83,3.52,0.79,0.22,1.89,2.46,3.02,3.46,4.01,4.61,15,3216,8576,5753,1909.52,0.11,1.35,3404,4087,5494,7437,8067
1754.083624,Pinus strobus,White pine,0,7,4964,5.57,23.32,15.44,4.35,-0.19,2.03,8.1,12.08,15.97,18.82,21.21,657,2412,8174,4141,1055.21,0.85,3.39,2814,3350,3886,4824,5494
796,Taxodium distichum,Bald cypress,0,6,4968,5.03,8.79,7.68,1.1,-1.43,3.9,5.36,7.6,7.84,8.4,8.63,14,3082,4958,3742,607.2,0.96,2.78,3082,3350,3618,3953,4717
908.1470588,Taxodium distichum,Bald cypress,0,6,4969,5.38,12.21,7.99,1.86,0.33,2.2,5.43,6.94,7.78,9.57,10.55,32,2546,6164,3601,807.41,1.55,5.13,2814,3082,3350,3919,4529
436.8,Taxodium distichum,Bald cypress,0,6,4970,3.07,5.63,3.92,0.67,0.69,2.66,3.11,3.4,3.7,4.42,4.61,24,2680,11792,5299,1899.56,1.81,6.64,3658,4154,4891,5795,7156
900.025974,Ulmus parvifolia,Chinese elm,1,3,4973,1.38,11.42,8.15,2.33,-1.2,3.8,4.19,6.82,9.02,9.91,10.34,151,2680,10050,4439,1225.62,1.22,5.13,2948,3484,4154,5159,6030
467.8095238,Taxodium distichum,Bald cypress,0,6,4975,1.88,6.79,4.32,1.56,-0.19,1.86,1.95,3.52,4.41,5.73,6.38,39,2814,32767,8935,9129.06,2.04,5.41,3672,4556,5226,7236,30289
1175.375,Pinus strobus,White pine,0,7,4976,1.39,22.23,11.23,4.18,0.12,2.78,4.01,8.63,10.94,13.71,17.08,886,0,29346,11174,7279.36,0.69,2.28,3216,4690,8978,16716,22399
714.5862069,Pinus strobus,White pine,0,7,4977,1.46,12.1,6.59,2.75,-0.09,1.92,2.29,4.31,6.71,8.82,9.85,83,2680,12194,4112,1424.89,3.31,16.48,2948,3350,3886,4154,5065
846.5,Quercus rubra,Red oak,1,2,4981,1.39,12.11,7.26,2.85,-0.43,2.51,1.44,5.32,7.35,9.41,10.48,53,2814,7772,4055,1187,1.12,3.65,2814,3216,3752,4824,5628
635.2674419,Taxodium distichum,Bald cypress,0,6,4983,1.37,17.32,5.26,2.77,2.01,7.25,3.17,3.44,4.27,6.14,8.76,336,2680,32767,12333,8298.61,0.67,2.17,3216,4690,9916,18894,26599
1388.887097,Taxodium distichum,Bald cypress,0,6,4984,1.51,17.39,13.18,3.52,-0.8,3.04,7.25,9.94,14.65,15.68,17.14,73,2680,9514,4791,1697.01,0.92,3.28,2814,3484,4556,5896,7022
313.7857143,Acer palmatum,Japanese Maple,1,1,4989,2.2,3.61,3,0.35,-0.38,2.37,2.36,2.76,3.05,3.22,3.42,49,3082,17956,10064,3322.78,0.03,2.73,4502,7504,10318,12328,13588
1537.782946,Taxodium distichum,Bald cypress,0,6,4990,1.37,21.05,13,5.27,-0.63,2.46,1.64,9.25,14.4,17.22,18.83,301,2412,28676,4435,3937.21,4.44,22.78,2680,2948,3484,4020,5226
314.55,Pinus taeda,Loblolly Pine,0,7,5005,1.97,3.87,2.87,0.5,0.06,2.43,2.01,2.58,2.89,3.13,3.58,23,2948,17152,9770,4587.76,0.07,1.44,4167,5360,9112,14070,15115
419.9166667,Taxodium distichum,Bald cypress,0,6,5006,2.27,6.63,3.5,1.5,1.01,2.6,2.28,2.34,2.8,4.06,5.77,12,3216,4824,3886,442.59,0.48,2.77,3290,3685,3886,4020,4382
430.7931034,Taxodium distichum,Bald cypress,0,6,5007,2.16,5.63,3.32,1.06,1.02,2.62,2.34,2.55,2.88,3.92,5.35,61,3082,7638,4202,728.64,1.89,9.52,3350,3752,4154,4556,4958
337.8888889,Pinus taeda,Loblolly Pine,0,7,5010,1.65,3.78,3.12,0.49,-1.39,5.26,2.32,3.04,3.11,3.44,3.62,19,4422,22110,10769,4332.25,0.81,3.29,5990,7705,9514,13668,15008
605.68,Ulmus parvifolia,Chinese elm,1,3,5018,1.51,9.47,4.69,2.91,0.23,1.44,1.53,1.57,4.76,7.63,8.58,33,2680,32573,8312,8028.71,1.61,4.25,3082,3350,4154,9514,22700
308.4137931,Pinus taeda,Loblolly Pine,0,7,5023,1.5,3.92,2.74,0.68,-0.34,2.04,1.54,2.12,2.8,3.31,3.55,41,3216,22110,12928,4918.03,-0.17,2.16,4958,9648,13534,16080,19832
776.4545455,Quercus rubra,Red oak,1,2,5024,3.79,8.44,7.08,1.53,-0.95,2.96,4.89,6.57,6.62,8.37,8.4,9,2948,21708,9871,6813.28,0.68,1.88,3430,4288,8844,12462,19778
483.0434783,Taxodium distichum,Bald cypress,0,6,5035,2.36,9.53,3.78,1.95,1.64,5.03,2.41,2.53,2.76,4.91,5.69,17,2814,13668,5620,3018.52,1.51,4.23,3243,3484,4288,6298,9273
1028.3125,Juniperus virginiana,Eastern red-cedar,0,10,5043,1.37,12.81,9.19,2.66,-0.73,3.43,6.3,7.01,9.22,11.42,12.31,83,3752,29480,14679,7527.26,0.14,1.84,4315,7973,15142,20368,23557
1408.97619,Taxodium distichum,Bald cypress,0,6,5051,1.37,22.6,10.35,4.71,0.59,2.79,3.53,7.58,8.99,13.12,17.65,352,2278,32767,6577,5182.4,2.94,13.96,2814,3350,4288,9011,10720
825.1071429,Taxodium distichum,Bald cypress,0,6,5052,1.88,11.61,7.83,2.43,-0.43,2.42,3.28,6.36,7.88,9.9,10.92,396,2814,32767,10107,6796.58,0.95,2.74,3350,4690,6968,16110,20904
987.620915,Taxodium distichum,Bald cypress,0,6,5072,1.46,13.64,7.91,2.86,-0.29,2.38,3.84,5.67,8.18,10.04,11.51,401,2412,20100,5592,2808.59,1.88,7.43,2948,3618,4690,6700,8844
338,Taxodium distichum,Bald cypress,0,6,5081,2.1,3.8,3.12,0.48,-0.59,2.49,2.3,2.9,3.19,3.42,3.68,15,3752,9514,6629,1796.99,0.06,1.89,4221,5360,6700,7772,9112
422.5882353,Pinus strobus,White pine,0,7,5082,2.22,5.18,4.03,0.96,-0.62,2.09,2.32,3.34,4.26,4.73,5.09,26,4154,18894,9926,3807.85,0.6,2.62,5393,7236,9380,12730,14606
689.9130435,Pinus strobus,White pine,0,7,5086,1.52,15.72,11.43,4.18,-1.06,2.43,3.83,6.99,13.73,14.15,14.51,133,2814,32767,21752,9230.12,-0.57,2.07,4797,14874,23690,28766,32767
441.6551724,Pinus strobus,White pine,0,7,5088,2.36,14.31,9.42,4.72,-0.16,1.13,3.31,4.68,13.27,13.8,14.24,65,3484,32767,20172,8202.1,-0.17,2.08,6834,14204,20502,25594,32065
764.2884615,Platanus occidentalis,American sycamore,1,4,5090,1.43,10.77,6.16,2.84,-0.21,2.09,1.51,4.97,5.97,9.16,9.9,68,2412,32767,8863,8239.22,2.14,6.33,3310,4154,5494,8375,19001
408.9032258,Pinus strobus,White pine,0,7,5093,2.38,15.03,9.66,4.96,-0.25,1.2,2.68,4.86,13.5,14.11,14.69,80,2948,32767,19154,9705.52,-0.16,1.47,4141,10016,21038,27497,31304
394.5454545,Taxodium distichum,Bald cypress,0,6,5095,1.82,5.33,3.22,1.23,0.75,1.94,1.85,2.54,2.73,4.02,5.17,14,3752,32767,7155,7937.43,2.62,8.44,3926,4053,4288,4857,12301
1305.951542,Taxodium distichum,Bald cypress,0,6,5096,1.47,19.45,10.45,4.92,-0.15,1.76,2.66,6.21,11.01,14.46,16.9,1373,2546,32767,8062,6201.77,1.58,4.55,2948,3886,5494,9380,19135
1012.109589,Platanus occidentalis,American sycamore,1,4,5107,1.82,14.93,8.33,3.31,0.14,2.47,2.61,6.61,7.84,10.52,13.43,123,2680,17956,5828,3371.87,2.15,7.23,3350,3886,4556,6164,10023
850.5904762,Quercus rubra,Red oak,1,2,5116,1.43,13.08,7.73,2.68,-0.71,3.52,1.54,6.62,7.78,9.58,10.64,93,2546,32767,6168,7805.86,2.89,9.61,2760,3082,3618,4288,7986
971.4814815,Pinus strobus,White pine,0,7,5122,1.41,12.47,7.17,3.33,-0.24,1.81,1.68,3.79,7.88,9.88,11.4,58,3484,28810,13277,7791.96,0.41,1.86,4074,5862,11457,19396,24870
1071.481132,Pinus strobus,White pine,0,7,5123,1.44,16.07,9.02,3.55,-0.33,2.29,2.34,6.47,9.45,11.8,13.48,288,2680,29078,11766,6398.91,0.62,2.62,3618,6298,10854,15946,21038
741.5753425,Juniperus virginiana,Eastern red-cedar,0,10,5139,1.46,11.93,6.61,2.95,0.24,1.84,2.58,3.96,6.46,9.07,11.16,362,2814,32767,15988,7878.46,-0.02,1.76,4027,9045,16076,22512,26398
430.8888889,Taxodium distichum,Bald cypress,0,6,5140,1.37,5.37,3.73,1.12,-0.66,3.12,1.41,3.55,3.73,4.19,5.19,31,2412,32767,7837,7327.39,2.63,9.07,3350,4288,5628,7370,15410
1246.296482,Taxodium distichum,Bald cypress,0,6,5143,1.37,20.87,10.66,4.7,0.15,2.52,2.79,8.43,9.91,13.77,17.66,344,2412,26264,5335,4473.58,3.28,13.34,2814,3350,4020,4958,7504
557.8378378,Taxodium distichum,Bald cypress,0,6,5151,2.82,8.32,4.78,1.16,0.51,2.8,3.17,3.9,4.65,5.65,6.21,64,2948,23048,9926,5495.13,0.44,2.08,3256,4656,9849,13567,18613
415.25,Taxodium distichum,Bald cypress,0,6,5154,1.45,5.46,3.92,0.78,-0.1,3.2,2.92,3.38,3.82,4.48,5.03,62,2814,14874,8425,2754.8,0.22,2.17,4837,6030,8174,10418,12274
1337.556962,Quercus rubra,Red oak,1,2,5165,1.5,16.8,11,5.62,-0.62,1.54,2.89,3.19,14.14,15.46,16.31,105,2546,10452,3599,875.83,4.63,36.41,2814,3082,3484,4020,4422
847.6976744,Taxodium distichum,Bald cypress,0,6,5176,1.41,11.88,6.21,2.86,-0.21,1.96,1.71,3.9,6.68,8.39,9.62,756,2412,32767,6821,7158.14,2.61,8.77,2814,3350,4154,5896,14673
1189.023256,Taxodium distichum,Bald cypress,0,6,5177,1.51,17.69,8.12,3.75,0.63,2.92,3.39,5.23,7.82,9.83,13.76,505,2546,28006,10527,7537.36,0.66,1.93,3082,4020,6700,17286,22404
662.0897436,Platanus occidentalis,American sycamore,1,4,5178,2.57,8.68,6.07,1.26,-0.64,2.81,3.65,5.17,6.42,6.84,7.33,168,2546,7906,4168,1144.16,1.16,4.12,2814,3350,3886,4824,5668
1008.65,Taxodium distichum,Bald cypress,0,6,5181,1.45,13.94,8.39,2.77,0.21,2.11,4.16,6.22,7.73,10.49,12.73,416,0,22512,6518,4095.62,1.58,5.18,2814,3618,4958,8174,12328
1106.558824,Taxodium distichum,Bald cypress,0,6,5182,1.44,13.94,10,4.02,-0.84,2.03,3.11,6.11,11.65,13.07,13.61,106,2546,21708,5618,3394.33,2.95,12.8,2948,3785,4422,6130,7571
914.971831,Quercus rubra,Red oak,1,2,5183,4.62,13.17,9.51,2.34,-0.4,2.08,5.33,7.66,9.83,11.4,12.05,35,2412,4288,3361,473.62,-0.13,2.35,2600,3015,3350,3618,3966
1008.230769,Acer platanoides,Norway maple,1,1,5189,4.97,11.33,8.78,2.34,-0.41,1.48,5.27,6.97,9.54,10.78,10.99,14,2948,4556,3857,515.45,-0.31,1.84,3035,3517,4020,4254,4476
1354.765306,Quercus rubra,Red oak,1,2,5196,1.74,18.08,8.37,3.73,1.11,3.55,3.04,6.92,7.2,7.47,15.07,273,2680,32767,18406,9725.07,-0.55,1.64,3216,6834,23316,26532,27872
966.3717949,Platanus occidentalis,American sycamore,1,4,5197,2.86,14.09,8.54,2.41,0.1,3.02,4.2,6.82,8.75,10.05,11.37,106,2948,10586,4974,1680.05,1.36,4.32,3216,3886,4422,5762,7638
724.125,Quercus rubra,Red oak,1,2,5206,2.42,11.6,5.07,2.22,1.48,4.27,2.85,3.76,4.34,5.09,8.8,107,2680,23852,9001,5626.54,0.95,2.7,3350,4355,7102,12395,18385
508.1666667,Quercus rubra,Red oak,1,2,5208,3.18,7.43,4.37,1.09,1.24,4,3.3,3.6,4.11,4.78,5.74,21,2814,5896,3822,737.15,1.11,4.22,2948,3350,3752,4154,4154
803.3809524,Taxodium distichum,Bald cypress,0,6,5230,4.68,12.93,6.17,2.65,1.95,4.95,4.8,4.91,5.06,5.41,12.54,52,3350,16616,5620,2699.17,2.41,9.22,3484,4120,4824,5561,8576
426.7285714,Juniperus virginiana,Eastern red-cedar,0,10,5232,1.41,8.48,3.82,1.3,0.52,2.87,2.08,2.78,3.68,4.7,5.65,141,3082,30035,14954,7676.38,0.19,1.76,4422,8308,14472,22110,25996
413.825,Ulmus parvifolia,Chinese elm,1,3,5233,1.77,6.71,3.63,1.17,0.41,2.53,1.96,2.68,3.33,4.51,4.94,33,2814,21440,5169,3334.39,3.71,17.93,2975,3618,4288,5226,7584
686.7692308,Taxodium distichum,Bald cypress,0,6,5234,2.07,16.29,6,4.92,0.94,2.48,2.07,2.16,4.09,9.17,11.29,10,3082,16482,7089,4708.66,1,2.36,3142,3986,5025,9078,13949
326.0909091,Cercis species,Redbud,1,5,5236,2.57,3.52,3.18,0.24,-0.92,3.52,2.69,3.08,3.18,3.35,3.43,34,3082,8576,5068,1537.23,0.76,2.78,3303,3651,4958,5728,7397
1391.530612,Platanus occidentalis,American sycamore,1,4,5239,1.47,21.17,9.58,5.04,0.45,1.95,3.18,5.3,8.78,13.92,16.76,1204,0,29480,10524,7332.88,0.85,2.55,3082,4288,7638,16247,21306
724,Acer platanoides,Norway maple,1,1,5248,4.19,8.61,6.18,1.38,0.04,1.55,4.22,4.77,5.96,7.43,7.96,50,2680,11926,4513,1866.49,2.04,7.47,2814,3383,3953,4924,6633
1458.084507,Taxodium distichum,Bald cypress,0,6,5250,1.42,18.64,12.41,4,-0.39,2.4,5.62,10.19,12.31,16.52,17.15,318,2546,32767,4606,2247.6,7.5,86.77,2814,3484,4154,5226,6432
652.25,Taxodium distichum,Bald cypress,0,6,5251,1.55,11,6.33,2.45,-0.18,2.18,2.91,4.17,7.37,7.83,8.5,17,2814,6834,4028,1006.64,1.36,4.46,2921,3350,3886,4422,5065
528.4642857,Acer platanoides,Norway maple,1,1,5256,3.58,7.27,5.15,1.07,0.5,2.2,3.71,4.41,5.14,5.41,6.69,22,2814,5226,3429,566.49,1.45,5.3,2814,3082,3283,3752,4007
1155.230483,Ilex opaca,American Holly,0,8,5277,1.38,18.18,10.78,3.94,-0.59,2.73,2.67,8.61,11.4,13.46,15.38,822,2814,32767,15502,7861.19,0.1,1.86,3886,8777,15343,22110,26228
478.2,Taxodium distichum,Bald cypress,0,6,5283,3.27,7.15,4.57,1.06,1.01,3.3,3.29,3.88,4.37,4.96,5.89,21,3216,7772,4977,1250.79,0.91,2.92,3618,4020,4690,5628,6834
631.36,Cercis canadensis,Eastern redbud,1,5,5289,1.44,10.4,5.61,1.97,0.14,2.26,2.69,4,5.53,7.05,8.36,420,2546,29346,13357,6680.45,0.52,2.36,4281,8040,12328,17721,23690
1538.825397,Taxodium distichum,Bald cypress,0,6,5310,1.39,23.47,16.49,5.7,-0.93,2.89,5.98,12.23,18.64,20.33,22.32,134,2412,32767,3889,2685.03,9.44,100.81,2680,3082,3484,4120,4650
998.3,Taxodium distichum,Bald cypress,0,6,5321,2.69,12.55,8.15,2.54,-0.38,2.25,3.63,6.46,8.69,9.95,11.28,254,2680,28542,12538,7113.46,0.35,1.92,3350,5795,11926,17688,22914
